9021017364015000,"Grums, Industrigatan",59.357776,13.113016
9021017364016000,"Grums, Järpegatan",59.343592,13.099000
9021017364026000,"Grums, Karlberg",59.364829,13.114023
9021017364017000,"Grums, Kommunkontoret",59.351202,13.109984
9021017364008000,"Grums, Kyrkan",59.371500,13.095280
9021017364018000,"Grums, Ljunggatan",59.340894,13.097105
9021017364037000,"Grums, Nyängen",59.367773,13.143192
9021017364020000,"Grums, Orrby",59.347340,13.101322
9021017380122000,"Grums, Småbåtshamnen",59.335633,13.107580
9021017364021000,"Grums, Solbergsgatan",59.353529,13.107425
9021017364022000,"Grums, Tömtebacken",59.340738,13.106454
9021017382045000,Grundsjön,59.849319,14.138856
9021017337026000,Grundsäter,60.132094,12.864413
9021017382046000,Gruvgatan,59.819608,14.112511
9021017381052000,Gränsen,59.052363,14.141928
9021017384128000,Gränsjön,59.619914,12.331957
9021017383041000,"Gräs, Missionshuset",59.860625,13.737808
9021017366025000,"Gräsmark, Kyrkan",59.946073,12.912093
9021017366114000,"Gräsmark, Kyrkogatan",59.945137,12.907090
9021017366132000,Gräsmarks gård,59.995092,12.881847
9021017380736000,Gräsås,59.452080,13.553088
9021017380491000,Gräsåsholmen,59.456021,13.559829
9021017380492000,Gräsåsvägen,59.450747,13.560179
9021017383042000,Grönäsberg,59.835118,13.711759
9021017384130000,Gullsbyvägen,59.690997,12.888554
9021017364025000,Gullsjö,59.349965,13.005351
9021017388000000,Gullspång Busstationen,58.985962,14.098949
9021017315058000,Gunnarsby,59.631956,13.322832
9021017384131000,"Gunnarskog, Gunnebo",59.813649,12.577942
9021017384224000,"Gunnarskog, Järvenskolan",59.812557,12.572626
9021017384237000,"Gunnarskog, Kyrkan",59.814339,12.566549
9021017384149000,"Gunnarskog, Skramlevägen",59.813365,12.574063
9021017361009000,Gunnarskärsvägen,59.321628,13.492525
9021017383044000,Gunnerud,60.063662,13.549745
9021017383501000,Gunnerudsgården,60.069149,13.549820
9021017315017000,Gunnita,59.537248,13.261497
9021017383188000,Gustaf,60.183678,13.496243
9021017383045000,Gustavsfors,60.149546,13.794361
9021017394001000,"Gustavsfors, affären",59.190944,12.110015
9021017383046000,"Gustavsfors, Hembygdsgård",60.156143,13.810817
9021017383072000,"Gustavsfors, Hyttbacken",60.154945,13.806405
9021017383047000,"Gustavsfors, skolan",60.154178,13.797284
9021017385221000,Guterud,59.273238,12.717784
9021017385108000,Guttane,59.128232,12.881581
9021017361015000,Gårdsvägen,59.335687,13.493836
9021017384132000,Gårdsåsvägen,59.813277,12.583292
